CÓDIGO DE CENTRO;CUANTÍA DE LAS BECAS
28019270;3000
28019270;3000
28019270;3000
28019270;3000
28019270;3000
28019270;3000
28019270;3000
28019762;3000
28019762;3000
28019762;3000
28019762;3000
28019828;3000
28019828;3000
28020077;3000
28020077;3000
28020107;3000
28020107;3000
28020107;3000
28020107;3000
28020107;3000
28020107;3000
28020107;3000
28020107;3000
28020156;3000
28020156;3000
28020156;3000
28020156;3000
28020156;3000
28020156;3000
28020156;3000
28020156;3000
28020156;3000
28020156;3000
28020156;3000
28020156;3000
28020156;3000
28020429;3000
28020429;3000
28020429;3000
28020429;3000
28020429;3000
28020429;3000
28020429;3000
28020429;3000
28021719;3000
28021719;3000
28021719;3000
28021902;3000
28021902;3000
28021902;3000
28021902;3000
28023030;3000
28023030;3000
28023030;3000
28023030;3000
28023030;3000
28023030;3000
28023030;3000
28023030;3000
28023030;3000
28023030;3000
28023030;3000
28023030;3000
28023030;3000
28023030;3000
28023030;3000
28023030;3000
28023030;3000
28023030;3000
28023030;3000
28023066;3000
28023066;3000
28023066;3000
28023066;3000
28023066;3000
28023066;3000
28023066;3000
28023066;3000
28023066;3000
28023066;3000
28023066;3000
28023066;3000
28023066;3000
28023066;3000
28023066;3000
28023066;3000
28023066;3000
28023066;3000
28023066;3000
28023066;3000
28023066;3000
28023066;3000
28023066;3000
28023066;3000
28023121;3000
28023121;3000
28023121;3000
28023315;2850
28023315;2850
28023315;2850
28023315;2850
28023315;2850
28023315;2850
28023315;2850
28023698;3000
28023698;3000
28023698;3000
28023698;3000
28023698;3000
28023698;3000
28023698;3000
28023698;3000
28023716;2660
28023716;2660
28023716;2660
28023716;2660
28023716;2660
28023716;2660
28023716;2660
28023716;2660
28023716;2660
28023716;2660
28023716;2660
28023716;2660
28023716;2660
28023716;2660
28023832;3000
28023832;3000
28023832;3000
28023832;3000
28023832;3000
28023832;3000
28023832;3000
28023832;3000
28023832;3000
28023935;3000
28023935;3000
28023935;3000
28023935;3000
28023935;3000
28023947;3000
28023947;3000
28023947;3000
28023984;3000
28023984;3000
28023984;3000
28023984;3000
28023984;3000
28023984;3000
28024186;3000
28024381;2785
28024381;2785
28024381;2785
28024381;2785
28024381;2785
28024381;2785
28024381;2785
28024381;2785
28024381;2785
28024381;2785
28024381;2785
28024381;2785
28024381;2785
28024381;2785
28024381;2785
28024381;2785
28024381;2785
28024381;2785
28024381;2785
28024381;2785
28024381;2785
28024381;2785
28024381;2785
28024381;2785
28024381;2785
28024381;2785
28024393;3000
28024393;3000
28024393;3000
28024393;3000
28024393;3000
28024393;3000
28024393;3000
28024393;3000
28024812;2940
28024812;2940
28024812;2940
28024812;2940
28024812;2940
28024812;2940
28024812;2940
28024812;2940
28024812;2940
28024812;2940
28024812;2940
28024812;2940
28024812;2940
28024812;2940
28024812;2940
28024812;2940
28024812;2940
28024812;2940
28024897;3000
28024897;3000
28024897;3000
28024897;3000
28024897;3000
28024988;3000
28024988;3000
28024988;3000
28024988;3000
28024988;3000
28024991;3000
28024991;3000
28024991;3000
28024991;3000
28024991;3000
28025348;1400
28025348;1400
28025348;1400
28025348;1400
28025348;1400
28025348;1400
28025348;1400
28025348;1400
28025348;1400
28025348;2150
28025361;3000
28025361;3000
28025361;3000
28025361;3000
28025361;3000
28025361;3000
28025361;3000
28025695;3000
28025695;3000
28025695;3000
28025695;3000
28025695;3000
28025695;3000
28025695;3000
28025695;3000
28025695;3000
28025695;3000
28025695;3000
28025695;3000
28025695;3000
28025695;3000
28025695;3000
28025695;3000
28025695;3000
28025695;3000
28025695;3000
28025695;3000
28026183;2800
28026183;3000
28028659;1060
28028659;1560
28028659;997,5
28029445;3000
28029445;3000
28029573;3000
28029573;3000
28029573;3000
28029573;3000
28029573;3000
28029573;3000
28029573;3000
28029573;3000
28029573;3000
28029573;3000
28029573;3000
28030058;3000
28030058;3000
28030058;3000
28032638;3000
28032638;3000
28032638;3000
28032638;3000
28032638;3000
28032638;3000
28032638;3000
28032638;3000
28032638;3000
28032638;3000
28032638;3000
28032638;3000
28034118;3000
28034118;3000
28034118;3000
28034118;3000
28034118;3000
28034118;3000
28034994;3000
28034994;3000
28034994;3000
28034994;3000
28036450;3000
28038586;3000
28038586;3000
28038586;3000
28038586;3000
28038598;2938
28038598;2938
28038598;2938
28038598;2938
28038598;2938
28038598;2938
28038598;2938
28039268;3000
28040519;3000
28040519;3000
28040519;3000
28040519;3000
28040519;3000
28040519;3000
28040520;3000
28040520;3000
28040520;3000
28040520;3000
28040520;3000
28040520;3000
28040520;3000
28040520;3000
28040556;3000
28040556;3000
28040556;3000
28040556;3000
28040556;3000
28040556;3000
28040556;3000
28040556;3000
28040556;3000
28040556;3000
28040556;3000
28040556;3000
28041196;3000
28041196;3000
28041536;2360
28041536;2360
28041536;2480
28041536;2480
28041536;2480
28041536;2480
28041536;2480
28041536;2480
28041536;2480
28041536;2480
28041536;2480
28041536;2480
28041536;2480
28041536;2480
28041536;2480
28041536;2480
28041536;2480
28041536;2480
28041536;2480
28041536;2480
28041536;2480
28042498;2314,14
28042498;2328,28
28042498;2328,28
28042498;2328,28
28042498;2328,28
28042498;2328,28
28042498;2328,28
28042498;2328,28
28042498;2328,28
28042498;2328,28
28042498;2328,28
28042498;2328,28
28042498;2328,28
28042498;2328,28
28042498;2328,28
28042498;2328,28
28042498;2328,28
28042498;2328,28
28042498;2328,28
28042498;2328,28
28042498;2328,28
28042498;2328,28
28042498;2328,28
28043193;3000
28043193;3000
28043193;3000
28043193;3000
28043193;3000
28045566;3000
28045566;3000
28045566;3000
28045566;3000
28045566;3000
28045566;3000
28045566;3000
28045566;3000
28045566;3000
28045566;3000
28045566;3000
28045566;3000
28045566;3000
28045566;3000
28045566;3000
28045566;3000
28045566;3000
28045566;3000
28045566;3000
28045566;3000
28045566;3000
28045566;3000
28045566;3000
28045566;3000
28045566;3000
28045566;3000
28046509;3000
28046509;3000
28046509;3000
28046509;3000
28046509;3000
28046509;3000
28046509;3000
28046509;3000
28046509;3000
28046509;3000
28046509;3000
28046509;3000
28046509;3000
28046509;3000
28046509;3000
28046509;3000
28046509;3000
28046509;3000
28046509;3000
28046509;3000
28046881;3000
28046881;3000
28046881;3000
28046881;3000
28046881;3000
28050173;2745
28050173;2995
28050173;2995
28050173;2995
28050173;2995
28050173;2995
28050173;2995
28050173;2995
28050173;2995
28056886;3000
28056886;3000
28056886;3000
28056886;3000
28056886;3000
28056886;3000
28056886;3000
28056886;3000
28056886;3000
28056886;3000
28056886;3000
28056886;3000
28057881;2950
28057881;2950
28060105;3000
28060105;3000
28060105;3000
28060105;3000
28060105;3000
28060105;3000
28060105;3000
28060105;3000
28061286;3000
28061286;3000
28061286;3000
28061286;3000
28061286;3000
28061286;3000
28061286;3000
28061286;3000
28061286;3000
28061286;3000
28061298;3000
28061298;3000
28061298;3000
28061389;3000
28062813;3000
28062813;3000
28062813;3000
28063738;2155
28063738;2155
28063738;2155
28063738;2155
28064196;3000
28064196;3000
28064196;3000
28064196;3000
28064196;3000
28064202;3000
28064202;3000
28064202;3000
28064202;3000
28064202;3000
28064202;3000
28064202;3000
28064202;3000
28064202;3000
28064202;3000
28064202;3000
28064202;3000
28064202;3000
28064202;3000
28064202;3000
28064202;3000
28064202;3000
28064202;3000
28064214;3000
28064214;3000
28064214;3000
28064214;3000
28064214;3000
28064214;3000
28064378;3000
28064846;2735
28064846;2735
28064846;2735
28065747;3000
28065759;3000
28065759;3000
28065759;3000
28065759;3000
28065759;3000
28065759;3000
28065759;3000
28065759;3000
28065759;3000
28065759;3000
28065760;3000
28065760;3000
28065760;3000
28065760;3000
28065760;3000
28065760;3000
28065760;3000
28065760;3000
28065784;3000
28067331;3000
28067331;3000
28067331;3000
28067331;3000
28067331;3000
28067331;3000
28067331;3000
28067331;3000
28067331;3000
28067331;3000
28067331;3000
28067331;3000
28067331;3000
28067331;3000
28067331;3000
28067331;3000
28067331;3000
28067331;3000
28067331;3000
28067331;3000
28067331;3000
28067331;3000
28067331;3000
28067331;3000
28067331;3000
28067331;360
28067343;3000
28067343;3000
28067343;3000
28067343;3000
28067343;3000
28067343;3000
28067343;3000
28067343;3000
28067355;3000
28067355;3000
28067355;3000
28067367;3000
28067367;3000
28067367;3000
28067379;3000
28067379;3000
28067379;3000
28067379;3000
28067409;3000
28067409;3000
28067409;3000
28067409;3000
28067409;3000
28067409;3000
28067409;3000
28067409;3000
28067409;3000
28067409;3000
28067409;3000
28067409;3000
28067409;3000
28067409;3000
28067409;3000
28067434;3000
28067434;3000
28067434;3000
28067434;3000
28067434;3000
28067434;3000
28067434;3000
28067434;3000
28067434;3000
28067434;3000
28067434;3000
28067434;3000
28067707;2700
28067707;2900
28067707;2900
28067707;2900
28067707;2900
28067707;2900
28067859;3000
28067859;3000
28067859;3000
28067859;3000
28069261;3000
28069261;3000
28069261;3000
28069261;3000
28069261;3000
28069273;3000
28069273;3000
28069273;3000
28069273;3000
28069273;3000
28069273;3000
28069273;3000
28069273;3000
28069303;3000
28069303;3000
28069303;3000
28069315;3000
28069315;3000
28069315;3000
28069315;3000
28069315;3000
28069315;3000
28069315;3000
28069315;3000
28069315;3000
28069315;3000
28069315;3000
28069315;3000
28069315;3000
28069315;3000
28069315;3000
28069315;3000
28069315;3000
28069315;3000
28069315;3000
28069418;2455
28069418;2455
28070101;3000
28070101;3000
28070101;3000
28070101;3000
28070101;3000
28070101;3000
28070101;3000
28070101;3000
28070101;3000
28070101;3000
28070101;3000
28070846;3000
28070858;3000
28070858;3000
28070858;3000
28070858;3000
28070858;3000
28070858;3000
28070871;3000
28070871;3000
28070871;3000
28070871;3000
28070871;3000
28070871;3000
28070883;3000
28070883;3000
28070883;3000
28070883;3000
28070883;3000
28070883;3000
28070883;3000
28070895;3000
28070901;2700
28070901;2900
28070901;2900
28070901;2900
28070901;2900
28070901;2900
28070901;2900
28072132;3000
28072132;3000
28072156;3000
28072156;3000
28072156;3000
28072156;3000
28072168;2260
28072168;2860
28072272;2900
28072272;2900
28073070;2500
28073070;2500
28073070;2500
28073148;3000
28073148;3000
28073148;3000
28073148;3000
28073151;3000
28073151;3000
28073151;3000
28073151;3000
28073151;3000
28073151;3000
28073151;3000
28073151;3000
28073151;3000
28073151;3000
28073151;3000
28073151;3000
28073151;3000
28073151;3000
28073173;3000
28073276;3000
28073276;3000
28073276;3000
28074074;3000
28074074;3000
28074074;3000
28074074;3000
28074074;3000
28074074;3000
28074074;3000
28074074;3000
28074074;3000
28074086;2980
28074086;2980
28074086;2980
28074131;3000
28074131;3000
28074131;3000
28075637;3000
28075637;3000
28075637;3000
28075637;3000
28075637;3000
28075637;3000
28075637;3000
28075637;3000
28075637;3000
28075637;3000
28075637;3000
